title,appId,url,icon,developer,developerId,priceText,currency,price,free,summary,scoreText,score
Cashzine: Buzz Interact & Get Reward Daily,com.sky.sea.cashzine,https://play.google.com/store/apps/details?id=com.sky.sea.cashzine,https://play-lh.googleusercontent.com/F8PwkvD_4lobHGGCWAVscntNF8uCegUCPyfkmW6-BJgJoI7ciWxpnmqBZHfr7ENz6PFI,Points Culture,Points+Culture,FREE,undefined,0,true,Cashzine is a lifestyle app that generates daily buzz to engage with friends.,4.4,4.412862
Personal Stickers - Let photo to personal sticker.,com.memeandsticker.personal,https://play.google.com/store/apps/details?id=com.memeandsticker.personal,https://play-lh.googleusercontent.com/vnaukrUrgpWCpEGQSoXNYFKsOuOnP8Zmq2Vvbg973EXgDNJdJY_PNNQBJDNhEwfKhgk,Personal Sticker Meme Developer,Personal+Sticker+Meme+Developer,FREE,undefined,0,true,Personal Stickers Maker - 5000+ HD stickers and funny memes,4.4,4.3817787
"Marisa - Comprar moletom, acessórios e jeans",br.com.marisa.android,https://play.google.com/store/apps/details?id=br.com.marisa.android,https://play-lh.googleusercontent.com/eNccmEo39YOW_yUj3zPMZt7ArNr2AQqh3oQdEIHQJOHoep8NHN1y216YVos2HKf5sjU,Lojas Marisa,Lojas+Marisa,FREE,undefined,0,true,"Enjoy the app 70% OFF for blouses, lingerie, plus size fashion and pajamas!",4.7,4.745911
ibis Paint X,jp.ne.ibis.ibispaintx.app,https://play.google.com/store/apps/details?id=jp.ne.ibis.ibispaintx.app,https://play-lh.googleusercontent.com/QcfhlXm32JDnj3WM2-TSL78ad99x4slovX4OzCSLSPU3uRN-mGXpKyM_yeXiewhz0Lk,ibis inc.,ibis+inc.,FREE,undefined,0,true,"Share the joy of painting with ibis Paint X!
Drawing anime and manga art.",4.5,4.514766
Remini - Photo Enhancer,com.bigwinepot.nwdn.international,https://play.google.com/store/apps/details?id=com.bigwinepot.nwdn.international,https://play-lh.googleusercontent.com/e8RmAyXaKy5plJs7oV3p6vx2C8c5jonDsefLKvAG3w7YUB7VQYRJ2jFM4E0PBuZiQQw,Remini,Remini,FREE,undefined,0,true,"Enhance old, blurred, damaged, scratched photos and videos to HD",4.7,4.6650224
"Cash’em All: fetch rewards, gift cards & money",online.cashemall.app,https://play.google.com/store/apps/details?id=online.cashemall.app,https://play-lh.googleusercontent.com/9rWTlJi8FcJT6ZWqeQ072A6IhcJ_NdOzqRl2JwNIMjxgwxmSmslsdYglYzg3bJrfoQY,Cash'em All,Cash'em+All,FREE,undefined,0,true,Play games and earn money on your Paypal account💸 or win gift cards for free 🎁,4.2,4.231963
ParentsKit,com.parentskit.app,https://play.google.com/store/apps/details?id=com.parentskit.app,https://play-lh.googleusercontent.com/ep-GunLXLhzm5eaySEh4YGMZyXoFH5OffUQTNQFVFrLmKJmxOudyl8HHF7anN-ItXZ4,Jet Applications,Jet+Applications,FREE,undefined,0,true,A unique application designed for your family’s security: ParentsKit,2.8,2.8463016
"BIGO LIVE–Live Stream, Live Chat, Go Live",sg.bigo.live,https://play.google.com/store/apps/details?id=sg.bigo.live,https://play-lh.googleusercontent.com/kuL_vLE0Cicj7IR3-pHzXZi0kPar9nwjVV-mIE5Px8YFw42EWDS5FtDB-46Z-rMo2xY,BIGO TECHNOLOGY PTE. LTD.,BIGO+TECHNOLOGY+PTE.+LTD.,FREE,undefined,0,true,"Live Stream, Live Video, talk to people around the world and make new friends.",4.4,4.3588905
Lomotif - Social Video Communities,com.lomotif.android,https://play.google.com/store/apps/details?id=com.lomotif.android,https://play-lh.googleusercontent.com/cJSieV3hOTmKi_MzGGwrS9T427_zW65gql5mCU0aeMEPXIWxvItltO5_IdrY_XI7YA,Lomotif Pte Ltd,Lomotif+Pte+Ltd,FREE,undefined,0,true,"#1 Social Video Editor with unlimited music for TikTok, Instagram, &amp; Snapchat!",3.2,3.2227943
Text Sticker 2021 for WhatsApp - WAStickerApps,com.stickerstudio.text,https://play.google.com/store/apps/details?id=com.stickerstudio.text,https://play-lh.googleusercontent.com/YQyfcwajn1RvI-ZW24rOSuc0F2nobVDqMGenSiR91SHI7ACrWGVr-TaMpplqvsxZaw,StickerTech,StickerTech,FREE,undefined,0,true,❤️ 5000+ text sticker for WhatsApp(WAStickerApps) Third Party Sticker Packs,4.6,4.6072874
Face Truth - Future Face Seer & Face Swap,com.face.aging.face.truth,https://play.google.com/store/apps/details?id=com.face.aging.face.truth,https://play-lh.googleusercontent.com/VRUDx_j3N9y8A9lhHStXHwWyxODqp-06glFF8J65_uruy8u41h1vvSep2SGH-_uCp1Q,Face Truth Lab,Face+Truth+Lab,FREE,undefined,0,true,"Face scan, see your aging face. Face swap and turn you into foreigner.",2.1,2.0517144
"YouCut - Video Editor & Video Maker, No Watermark",com.camerasideas.trimmer,https://play.google.com/store/apps/details?id=com.camerasideas.trimmer,https://play-lh.googleusercontent.com/i0wdKnX0suNkIPdTWY0CNY6SYU31DB1GzdQUWlK42R14Pglj4PBlwZ_nVyhnVx751sI,InShot Inc.,InShot+Inc.,FREE,undefined,0,true,"Best Video Editor with Music, Text, Filter, Aspect Ratio, Merge and Crop Video.",4.8,4.835241
"Tinder - Dating, Make Friends and Meet New People",com.tinder,https://play.google.com/store/apps/details?id=com.tinder,https://play-lh.googleusercontent.com/fDpoqIbZ884ylRnMK8Lx9Fu4DsLQk5yt4f9WkxeOAPpGnzc9BTi_YKkMsLvoMdx7Uzg,Tinder,8070166968320699506,FREE,undefined,0,true,"App to Match, Chat &amp; Date with New People - online, near you &amp; around the world!",3.3,3.3238811
"Mathway: Scan Photos, Solve Problems",com.bagatrix.mathway.android,https://play.google.com/store/apps/details?id=com.bagatrix.mathway.android,https://play-lh.googleusercontent.com/FCMEORLhwFpdp0NpgdjkDatyAB3SIN8C29m2Cmm935oY45z45pm_gDH_nbMdmTsmRg,Mathway,6431727159568786626,FREE,undefined,0,true,Mathway is the world's #1 problem solver.,4.6,4.560307
Messenger Lite: Free Calls & Messages,com.facebook.mlite,https://play.google.com/store/apps/details?id=com.facebook.mlite,https://play-lh.googleusercontent.com/I6iR-zi371fJJsGnqwnY8uUmeYqv-_erzVbVBhyASixDReX2JUuIhgXjtV9OrA-_nQI,Facebook,Facebook,FREE,undefined,0,true,A faster version of Messenger that works in all network conditions,4.2,4.208671
"Microsoft Word: Write, Edit & Share Docs on the Go",com.microsoft.office.word,https://play.google.com/store/apps/details?id=com.microsoft.office.word,https://play-lh.googleusercontent.com/9kABykeGovHPy-dN19lRxxnCp8IZK3Pkl8qLFNxrEe-hhKVZeiyhTBEIRUt6t-vhxQ,Microsoft Corporation,6720847872553662727,FREE,undefined,0,true,"Powerful mobile writing app. Use Office to easily create, share &amp; edit documents",4.4,4.4144044
"Screen Recorder, Video Recorder, V Recorder Editor",screenrecorder.recorder.editor,https://play.google.com/store/apps/details?id=screenrecorder.recorder.editor,https://play-lh.googleusercontent.com/1SoSiyN3lZoagRQbOKHTNUlJl7NfDnIWMhNpnqUbpv9MOuqz-fRV3Ub5_5oXE8X2BUg,VideoShow EnjoyMobi Video Editor & Video Maker Inc,8114105855888506023,FREE,undefined,0,true,"Record game with sound, Free capture recorder, Edit screenshot with filter music",4.6,4.575835
"Screen Recorder, Video Recorder - Vidma Recorder",vidma.screenrecorder.videorecorder.videoeditor.pro,https://play.google.com/store/apps/details?id=vidma.screenrecorder.videorecorder.videoeditor.pro,https://play-lh.googleusercontent.com/YUhRAhondzMY7YX-5ARuMPxao-9-f4ZQCDqpy_pPPLFl9f3PfQx1AE69An40-HJa3XVO,Vidma Video Studio,Vidma+Video+Studio,FREE,undefined,0,true,FREE screen recorder!Video recording&amp;screen recording app to record screen video,4.6,4.621417
Palco MP3,com.studiosol.palcomp3,https://play.google.com/store/apps/details?id=com.studiosol.palcomp3,https://play-lh.googleusercontent.com/B3T21i3VCtKApbhpbLQoZXwerokJlndGMQJ8dDcslMk5qJQrYlvbAZSPcXtdyfVoWA,Studio Sol Comunicação Digital,5223058821229460338,FREE,undefined,0,true,Independent music truly promoted,4.2,4.218193
Duolingo: Learn Languages Free,com.duolingo,https://play.google.com/store/apps/details?id=com.duolingo,https://play-lh.googleusercontent.com/hSyebBlYwtE2aMjzSIHasUO9cQv9HgNAw9owy6ADO0szOKYO3rDk60r7jcyXu82Fbq1M,Duolingo,6957685454452609502,FREE,undefined,0,true,"Learn Spanish, French, German, Italian, English and more languages for free.",4.6,4.6149755
inDriver — Better than a taxi,sinet.startup.inDriver,https://play.google.com/store/apps/details?id=sinet.startup.inDriver,https://play-lh.googleusercontent.com/ioUK9nAVG1Z1NmwWjbz-tR2us23qXjmYiX4bP6dH-tRYr5i7XjeSGCfyZbY6pe3PARE,® SUOL INNOVATIONS LTD,%C2%AE+SUOL+INNOVATIONS+LTD,FREE,undefined,0,true,Offer your fare,4.7,4.677932
Caixa Trabalhador,br.gov.caixa.trabalhador,https://play.google.com/store/apps/details?id=br.gov.caixa.trabalhador,https://play-lh.googleusercontent.com/yX4uQl7ojG1n5MtUZb5Jt38ij5-Slid6AszlFMkU8Ffhe9-F0m4DuE2hji1LrNCQ2w,Caixa Econômica Federal,Caixa+Econ%C3%B4mica+Federal,FREE,undefined,0,true,"Information on unemployment insurance, PIS and fast and easy salary bonuses.",3.5,3.496956
"dfndr security: antivirus, anti-hacking & cleaner",com.psafe.msuite,https://play.google.com/store/apps/details?id=com.psafe.msuite,https://play-lh.googleusercontent.com/xO85hcnf9Ew-PpHCY1Zv2mhXH-N1L3ddcDXgLPEM3nzcQxKMehjN1kvF7Zu6BXmZkp_0,PSafe,6983664378165836486,FREE,undefined,0,true,"Get protection now from identity fraud, online scams, viruses and phone theft",4.5,4.5213394
ALIVE: Live Wallpaper 4K Maker & Backgrounds,com.atocha.wallpapers,https://play.google.com/store/apps/details?id=com.atocha.wallpapers,https://play-lh.googleusercontent.com/aulS8EnoC9XocViH-aiPZS14bB3B7m9C2eSK9-ZYoGw43i6J3CbHRn6vJr5E3BV7gJ4,Mobile Billing Activities S.L.,Mobile+Billing+Activities+S.L.,FREE,undefined,0,true,Make your own Live Wallpapers and Download The Best Live Wallpapers 4K!,2.3,2.3011205
Paramount+,com.cbs.ca,https://play.google.com/store/apps/details?id=com.cbs.ca,https://play-lh.googleusercontent.com/uGA0LQgKgpxcG8Dz8haVYKs1KZTUnPu5hGhcGmXyaVXFLS-yn1LLnECUG6lb4aZVMw,ViacomCBS Streaming,ViacomCBS+Streaming,FREE,undefined,0,true,Unique stories. Iconic stars. A mountain of entertainment. This is Paramount+.,3.4,3.3614814
Zé Delivery de Bebidas - Gelada a Preço de Mercado,com.cerveceriamodelo.modelonow,https://play.google.com/store/apps/details?id=com.cerveceriamodelo.modelonow,https://play-lh.googleusercontent.com/O8-dux6c-se2IA_0upBDH52s7c9zfnweoWc2Pt4VM88eTeps4kPONFb2gAC_AyANcg,Zé Delivery,Z%C3%A9+Delivery,FREE,undefined,0,true,Delivery de bebidas geladas com entrega rápida e preço baixo!,4.8,4.833994
Earn Cash Reward: Make Money Playing Games & Music,us.current.android,https://play.google.com/store/apps/details?id=us.current.android,https://play-lh.googleusercontent.com/3nXKbkRR-0Bt7U_0l5Oq10mUidj8jKF8osG9F_BgXSi10L2p9aT782huz7NBpuUwdg,Current Rewards: Earn Cash Gifts Free Music Player,Current+Rewards:+Earn+Cash+Gifts+Free+Music+Player,FREE,undefined,0,true,"Make Money &amp; Earn Cash. Get Paid To Play Free Music, Lockscreen Player Rewards",4.5,4.485639
Google Authenticator,com.google.android.apps.authenticator2,https://play.google.com/store/apps/details?id=com.google.android.apps.authenticator2,https://play-lh.googleusercontent.com/HPc5gptPzRw3wFhJE1ZCnTqlvEvuVFBAsV9etfouOhdRbkp-zNtYTzKUmUVPERSZ_lAL,Google LLC,5700313618786177705,FREE,undefined,0,true,Enable 2-step verification to protect your account from hijacking.,3.9,3.89354
McDonald's App - Latinoamérica,com.mcdo.mcdonalds,https://play.google.com/store/apps/details?id=com.mcdo.mcdonalds,https://play-lh.googleusercontent.com/TCx8i7svBvO0viSolQ8-M_ytXjomlBWQAj5aMcNkxD3T9_BCcUrJo3l3os_j5RX2w6LE,Arcos Dorados,Arcos+Dorados,FREE,undefined,0,true,"Enjoy esclusive discounts, promotions and coupons on McDonald's APP!",4.6,4.5962863
Futebol Da Hora 3.0,futebol.da.hora3,https://play.google.com/store/apps/details?id=futebol.da.hora3,https://play-lh.googleusercontent.com/deWwlCHqf7kswb0v-VugQ64dllIJsaTjbBgQq_0bw6c932_gZuqEIeJN2h93YJTHGQ,Futebol HD2,Futebol+HD2,FREE,undefined,0,true,Live Football Games,4.3,4.262784
Music Player,com.musicplayer.playermusic,https://play.google.com/store/apps/details?id=com.musicplayer.playermusic,https://play-lh.googleusercontent.com/foV9xPe-_Qcy9EIvaku084zMqA8M60D1KEE8ahHzWQbGD6xAvFac-n04LlexPdMb1GvZ,Music Player.,Music+Player.,FREE,undefined,0,true,Music Player with stunning design and powerful sound quality,4.8,4.83343
Fast Cleaner : Powerful Clean & CPU Cooler,com.fast.cleaner.cpu.cool.powerful,https://play.google.com/store/apps/details?id=com.fast.cleaner.cpu.cool.powerful,https://play-lh.googleusercontent.com/YHtaUjS6GgA4LeSZYeMI_riuo-obTBis-Lav5XYg0SogMAKgBc3PTEye1_1rfrKxFQ8,moon live studio,moon+live+studio,FREE,undefined,0,true,Fast Cleaner： A necessary app with small size and strong functions.,4.6,4.5636363
Amazon Music: Stream and Discover Songs & Podcasts,com.amazon.mp3,https://play.google.com/store/apps/details?id=com.amazon.mp3,https://play-lh.googleusercontent.com/c0uMGe9aLRQxGtAXB_9xnKnG83VOGRD7NtglvnzPj9SYS3_ZYA_EYhtP86nePn0vjI0,Amazon Mobile LLC,Amazon+Mobile+LLC,FREE,undefined,0,true,"Listen to podcasts, trending playlists, hit music and your favorite songs",4.4,4.355371
Ultra AppLock-Ultra AppLock protects your privacy.,com.ultra.applock,https://play.google.com/store/apps/details?id=com.ultra.applock,https://play-lh.googleusercontent.com/axsfZ0tgdJ8L10VrFthGlzYsP6Sn0M59llehPCehShwI3a_PWq5nAi-0_NU1CMXeOKVR,ABXZ Inc.,6036800292703655527,FREE,undefined,0,true,Easy-to-Use! Privacy Guard for Your Secret!,4.5,4.454773
"Conta Digital Bmg grátis, simples e sem tarifa",br.com.bancobmg.bancodigital,https://play.google.com/store/apps/details?id=br.com.bancobmg.bancodigital,https://play-lh.googleusercontent.com/m05tptpM8otkML34wIKY33radzOnfhYOpi-mbzySTYl_CZVLEbjZZX-yl8GrlBfD-Q,BMG Banco Digital,BMG+Banco+Digital,FREE,undefined,0,true,"The Bmg bank digital account has a credit card with no annual fee, pix and more!",3.7,3.659663
Mega Phone Cleaner - Clean & Boost,com.megaphone.cleaner,https://play.google.com/store/apps/details?id=com.megaphone.cleaner,https://play-lh.googleusercontent.com/tEf6AN44ZbMPTp7GtAusrIk_FK1q42lRPuwrlFLPws7PfbWbPphIzijc-8wg6ctIvTg,TerraNova Apps,TerraNova+Apps,FREE,undefined,0,true,"Mega Phone Cleaner - Free and Powerful Android Cleaner, Booster and CPU Cooler!",3.8,3.7830677
"KineMaster - Video Editor, Video Maker",com.nexstreaming.app.kinemasterfree,https://play.google.com/store/apps/details?id=com.nexstreaming.app.kinemasterfree,https://play-lh.googleusercontent.com/as8XbbYo2kTtHC4SNQPw1GAsJIGSlpctPncaCBeo-p5zE0tJstqRV_kbBzHWv4R1_u3N,KineMaster Corporation,9138878327109540079,FREE,undefined,0,true,"Best free video editing app! Reverse, blend, cut, and add high quality music!",4.4,4.4145355
Lensa: Photo Editor for Perfect Pictures,com.lensa.app,https://play.google.com/store/apps/details?id=com.lensa.app,https://play-lh.googleusercontent.com/nIELLpuiHVhQyZWTWApLpcf7FkujKtMBq7ATgyIDNGkdO_3NuheZc1pc2mgPmYLTb9I,"Prisma Labs, Inc.",5868342254102788529,FREE,undefined,0,true,"Top photo editor app. Retouch photos, add filters for pictures and more",4.6,4.6050982
fitpro,cn.xiaofengkj.fitpro,https://play.google.com/store/apps/details?id=cn.xiaofengkj.fitpro,https://play-lh.googleusercontent.com/7UshWNexYf9AXl2MOJoiLZHhU9VvGRID6I_rPH7WoMKyv1tfNHpfPlVfrF_hZznbZg,"Shenzhen Jusheng Intelligent Technology Co., Ltd.",6850687027727076644,FREE,undefined,0,true,An app based on Bluetooth Bracelet,3.2,3.1859627
Google Home,com.google.android.apps.chromecast.app,https://play.google.com/store/apps/details?id=com.google.android.apps.chromecast.app,https://play-lh.googleusercontent.com/vr1isZKzTtlok9P81H6cR98iqpPhkuQHJp19Z5kPej3QlhNTnLohXpqcgMqrQpyegA,Google LLC,5700313618786177705,FREE,undefined,0,true,"Set up and control your compatible Nest, Chromecast, and Google Home devices.",4.0,4.02449
Photo Grid - Photo Editor & Video Collage Maker,com.gridplus.collagemaker,https://play.google.com/store/apps/details?id=com.gridplus.collagemaker,https://play-lh.googleusercontent.com/BZ5gVYU8d9zX2_GmWMZm7je2sxB2is_x6pz1rC4rnPdCaJeqrQQ4LDLpKYYpyhQnh-c,PhotoGrid Inc.,PhotoGrid+Inc.,FREE,undefined,0,true,"Free Photo &amp; Video grid APP for resize &amp; collage, with video and photo editor",4.8,4.7989035
"Waze - GPS, Mapas, Alertas, Trânsito em Tempo Real",com.waze,https://play.google.com/store/apps/details?id=com.waze,https://play-lh.googleusercontent.com/y65NFDLJNnOh3r55QoMx8F5m9VfG6AXwJRBXIUvecRwJ_10NgLgpmgI-WBBvmpSgxw,Waze,Waze,FREE,undefined,0,true,"Economize tempo! O Waze te informa sobre trânsito, polícia, acidentes e mais.",4.4,4.444285
"Hago - let's hang out! Game, Chat, Live",com.yy.hiyo,https://play.google.com/store/apps/details?id=com.yy.hiyo,https://play-lh.googleusercontent.com/z-1fFo5WMRgxSkHWX3JK2kk0LHnA_btGx4rzKfQmS3coBeUdzpjPJrO2AbBCW6-t4cM,Hago Games,Hago+Games,FREE,undefined,0,true,Open clubhouse for everyone!,4.3,4.2620173
Netcine - Filmes e Séries,com.netrhym.app,https://play.google.com/store/apps/details?id=com.netrhym.app,https://play-lh.googleusercontent.com/-rY_HiHMouMaVc61ts94jgAiSeGV9eSIwZ-aHfA8Uttfj4oARc7nbfKSOoDRyx1sXqg,Net Cine Inc,Net+Cine+Inc,FREE,undefined,0,true,The best of cinema you find here!,4.4,4.4478607
The Filmes - Filmes e Séries Grátis,app.tv.thefilmes,https://play.google.com/store/apps/details?id=app.tv.thefilmes,https://play-lh.googleusercontent.com/KvgiQCrJG0OrRxVynUjfB5_0LtiXHud6wNKoPWo3xf31pCPHpO7_7WcsdN2MvolKFg,The Filmes Inc.,The+Filmes+Inc.,FREE,undefined,0,true,Watch Movies &amp; TV Shows Online 100% Free,4.5,4.4749336
GetNinjas: Encontre Profissionais ou Serviços,br.com.getninjas.pro,https://play.google.com/store/apps/details?id=br.com.getninjas.pro,https://play-lh.googleusercontent.com/V6m6OU8VOC-GiUR7bMep-X4CGB8is4uSago91e_akxlpJvs7i9Xp9kbJWny95fak_Q,GetNinjas,GetNinjas,FREE,undefined,0,true,Get your financial independence or hire qualified professionals,3.3,3.3087387
Google Docs,com.google.android.apps.docs.editors.docs,https://play.google.com/store/apps/details?id=com.google.android.apps.docs.editors.docs,https://play-lh.googleusercontent.com/uFAlmfmhz9p4KSueKwT6FwwreGiDXSgNeo65oF4F5ynnJucMvAJfsb7A507gOABg4yY,Google LLC,5700313618786177705,FREE,undefined,0,true,Create and edit documents on the go.,4.3,4.2895703
AnimeTV!!,br.com.animetvtech,https://play.google.com/store/apps/details?id=br.com.animetvtech,https://play-lh.googleusercontent.com/zC2u5BoINIfp9TxiHkXJv1_0OE04l0B2Df7cU9JDXoHamzM4fJm8mWEEil2UzBAfaDw,AnimeTV v2,AnimeTV+v2,FREE,undefined,0,true,Follow your favorite anime !!!,4.3,4.2739654
ToonMe - Cartoon yourself photo editor,com.vicman.toonmeapp,https://play.google.com/store/apps/details?id=com.vicman.toonmeapp,https://play-lh.googleusercontent.com/dJLLB8qtbSdlk83udt6o1ltJJbaykz2Q1aKshAlr8zo82Bm1rqZWuTzst6xdRLPB2xc,Linerock Investments LTD,6017800222101031429,FREE,undefined,0,true,Toon up your photos with hundreds of styles and most sophisticated AI ever!,4.4,4.447862
"Video downloader for Instagram, Story saver",com.instagram.video.downloader.story.saver.photo.downloader.videodownload.photodownload,https://play.google.com/store/apps/details?id=com.instagram.video.downloader.story.saver.photo.downloader.videodownload.photodownload,https://play-lh.googleusercontent.com/z4oIliaabb-4Go1us8DSurf57WbnyBHHEAVE9h_npYYjY6fkPiX40-76a381w7oiGh4,Video Downloader & Story Saver & Photo Downloader,Video+Downloader+%26+Story+Saver+%26+Photo+Downloader,FREE,undefined,0,true,"Best Video downloader for Instagram and Story Saver - Fast, Easy, and 100% Free!",4.9,4.892905